content,ground
"GIá cả hợp lý, vải đẹp giao hàng nhanh, đáng mua, sẽ mua thêm áo",1
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền,1
Sản phẩm quá kém chất lượng thấp k giống hình,0
"Áo đẹp chất kaki nhưng mình thấy k bị thô , giao hàng nhanh , nv tư vấn rất chi là oke , mình m7 mặc size L vừa in ... nói chung là ok với cái cái này 🤪🤪🤪🤪",1
Khách mặc k vừa nt k tl,0
"Đóng gói chỉn chu, shop giao hàng nhanh, nhiệt tình. 
Hàng như hình quảng cáo nhưng chất liệu vải nilon nếu mặc mùa hè thì rất nóng.",0
"Màu sắc: okĐúng với mô tả: okChất liệu: okMình đã nhận được hàng, giá cả cạnh tranh, đóng gói cẩn thận, giao hàng nhanh. Cho Shop 5 sao.",1
Thời gian giao hàng nhanh,1
Chất xấu,0
Chất liệu: cottonMàu sắc: đenĐúng với mô tả: đúng mô tảáo chất ổn nhưng chữ in lỗi nên cho 4 sao thôi,1
áo hơi nhỏ hơn so với bảng size mình m60 mặc hơi bị chật ncl phù hợp với giá tiền,1
Không đúng form,0
Thời gian giao hàng nhanh,1
Quần hơi mỏng,0
"Màu sắc: đẹpChất liệu: ổn nhaNma mỗi tội rộng vch mấy ní ơi, Bthg mặc xl đẹp thì riêng cái này đặt l thôi nhé, kh thì rộng vch ra đấy:)))",1
"Sp ok.  Giao hàng nhanh, nv giao hàng nhiệt tình.   Vải mỏng mát.",1
Quần đẹp mà ống quá rộng.,1
Áo vải kaki 2 lớp tương đối ổn áo hơi nhỏ tí thôi ạ,0
Quần co giản thoải mái nhưng vải hơi mỏng.  Giao hàng nhanh.   Ok,0
"Chất liệu: thun giữ nhiệtMàu sắc: xámÁo tệ vãi , tay áo rất ngắn . Chỉ thừa rất nhiều, đường may lệch đủ đường. Cổ áo rất to(cỡ 25cm) . Bít là rẻ mà sản phẩm tệ quá. Làm ăn như này mong mau sập tiệm 🥳",0
"Màu sắc: đenĐúng với mô tả: như hìnhChất liệu: vảiNhư hình, đúng form, chỉ thừa khá nhiều, mặc đẹp phong cách thời trang .",1
"Mỏng ác không xứng đáng giá tiền bỏ ra
Mới mua đã bị tróc logo",0
"Màu sắc: đepĐúng với mô tả: đúngChất liệu: thun lanhHai lòng với sản phẩm,  đồ đẹp.  Nên mua rẻ lại đẹp.  Rất ưng ý.  Nặng 87 kg mặc 3XL vừa y.  Se tiếp tuc ủng hô shop.  Shop tư vấn nhiệt tình",1
"Vải xấu,cứng,dính đen ko giặt đc,nt shop ko trả lời,ship cao bằng tiền mua áo",0
"Chất liệu: dỏmMàu sắc: đenIn hình lộn
Sản phẩm k nên mua
Shop tư vấn thiếu kinh nghiệm
Trả hàng không được
Mọi người đừng thấy rẻ mà mua nhé",0
"khâu nút áo rất ẩu, cổ áo hơi bị to quá á",0
"Chất liệu: vảiMàu sắc: đenVải khá mỏng ,giao hàng tạm đc ,quần mặc êm khá vừa vặn,đẹp 😍😍😍",1
Đúng với mô tả: xấu ít bông không như hình,0
"Chất liệu: áo khoác gióMàu sắc: màu beĐúng với mô tả: giống mô tảÁo siêu xinh, chất liệu cũng vừa ý, nên mua nên mua, nên mua. Ncl hài lòng.shop cute nữa",1
"Chất liệu: Quần đũiMàu sắc: đenĐúng với mô tả: đúng size, đúng màu, dáng dễ mặcGiao hàng nhanh và đủ. Ưng mẫu này nhất trong 3c mua",1
Quần hơi ngắn mặc dù mình đã chọn size XL,0
"Camera sử dụng tốt, khá rõ nét",1
Không đúng mẫu.. đặt cái nọ xọ cái kia..! Làm ăn như qq,0
Chất liệu so với giá tiền tạm ổn,0
Đóng gói sản phẩm rất đẹp và chắc chắn,1
"Shop phục vụ rất kém, cố tình gửi sai hàng cho khách, bán hàng ko tâm đức",0
nccc,0
"Chất liệu: kh btMàu sắc: đenĐúng với mô tả: đúngMình m70 nặng 60kg nhưng mà mặc thấy ngắn. mình có nt đổi size thì shop bảo size xxl hơn 1cm nên đành chấp nhận vậy nhưng bù lại thì chất vải dày dặn , giao hàng cũng nhanh nữa 

Hình ảnh mang tính chất nhận xu",1
"Hình ảnh mang tính chất nhận xu ... Áo rất đẹp nha , chất liệu phù hợp với giá tiền , giao hàng nhanh , sẽ ủng hộ shop 😁😁😁❤❤❤",1
Màu sắc: đúng đẹpChất liệu: giá rẻ nênko dòi hỏiĐúng với mô tả: oonr ddungs lhas ok nha nNếu shop may chắc hơn nx thì sp rất tuyệt vời,1
áo hơi ngắn,0
"Chất liệu: quá mỏng thấy xuyên áoMàu sắc: ko như hình lệch hẳn tôngĐúng với mô tả: không hề như mô tảchán shop ko bao h ghé lại , màu ko đẹp ko liên quan đế quảng cáo",0
"Áo đẹp nha mng, mặc ko bị lộ đâu, mua của shop 2 lần rồi lần nào cũng ưng hết, shop trả lời tin nhắn nhanh, thân thiện lắm nhaa😍",1
"Chất liệu: vảiMàu sắc: đenĐúng với mô tả: đúngđẹp ok ổn biu ti phun sô hưn nì otoke yamete siêu nhân gao xanh đỏ vàng trắng chàm lục lám
quần này trai gái bê đê đều mặc được nhé",1
"Chất vải mặc vào gây ngứa, dặm",0
Chất lượng kém mình vẫn nhận hàng và kh trả,0
Áo ok nhưng cho hai sao vì thằng ship pơ giao hàng để mình đi xa để nhận,0
"Áo khá ổn,",1
Nhắn tin thì shop k trả lời,0
"Shop xử lý đơn hàng nhanh, vận chuyển và giao hàng nhanh, lựa nhiều đồ nhưng giao hàng đầy đủ, hàng gửi đúng size đã chọn, mua giùm nên ko biết vừa không. Vải dày, có lẽ mình chọn hơi rộng, đọc nhiều view bảo chật nên mình mạnh dạn tăng size. Ai dè, các bạn mua sau cân nhắc chọn đúng size hoặc nhờ shop tư vấn size nhé",1
"Màu sắc: đen và xanhĐúng với mô tả: đúngChất liệu: kakiđúng với mô tả, vải dày dặn, form mặc lên thì rất đẹp lun. Rất ưng sẽ ủng hộ lâu dài",1
"Áo với giá này thì okiii á, vải mátttt, bạn mình chưa mặc nên k biết có bị chật hok🫣
Còn shipper cư xử tệ nha😀 chưa thấy shipper nào như dị lun á🙏🏻🤷🏻‍♀️ giờ mới thấy lần đầu??😀??",1
Chất liệu: trung binhfMàu sắc: trung binhĐúng với mô tả: 70%Dùng số tiền đó coa thể mua được nhiều áo khác chất lượng và đẹp hơn nhiều mức độ hài lòng 60%,0
Chất liệu: quá tệuQuần mặc xíu là bị xù rồi tuệ quá,0
Chất liệu: đểu vải 1 lớp nhưk nên mua mặc dù rẻ,0
"Giao hàng cực nhanh luôn, chủ shop đáng yêu nhắm",1
"chất lượng sản phẩm tuyệt vời, đóng gói hàng kỹ bà chắc chắn, áo bên trong tay dài đẹp phối với khoác ngoài hợp đáng tiền mua",1
"Đúng với mô tả: cx đúng mô tảChất liệu: um chất phần tay dày hơn  phần  thân tiền nào của ấy  ncl cx tạm đc mặc cx đẹp lúc mấy bn mũm mĩm một chút thì cân nhắc nha tại mình 40kg, 40kg -48 kg thì mặc oke hơn",1
Giao hàng nhanh hàng đẹp nhưng hơi ngắn và rộng đối với tôi,1
Đúng với mô tả: tốtMình đặt 2 cái mà ship 1mỗi cái,0
Áo mỏng cực kì,0
Không đáng tiền mua :),0
"Đúng với mô tả: đúng với mô tảChất liệu: tốtMàu sắc: đẹpQuần thoải mái, co giãn, giao hàng nhanh, lần sau sẽ mua tiếp",1
Đúng mẫu chất vải đẹp,1
"Chất liệu: tạm ổnMàu sắc: okĐúng với mô tả: noChào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.",1
Chất lượng sản phẩm tuyệt vời,1
Chất vải không đẹp lắm. Hình mẫu là ống bó mà hàng nhận được thì ống chả có tý chun nào nhìn như ống suông.,0
"Đúng là tiền nào của nấy thật
Vote 4 sao vì xếp áo để nhăn hết gãy hình
Vải rất mỏng kiểu này mặc lộ ti chắc luôn
Hình là hình ép bị gấp là gãy hình luôn
Có ủi cũng còn vết gãy gấp",0
"Sai mẫu tuy nhiên giao nhanh chỉ may okla chất vải mát 4,5 sao",1
Đã nhận được hàng.giao hàng siêu nhanh..hôm trước hôm sau nhận đc luôn..áo chất khá ok..fom đẹp...phù hợp với giá tiền...sẽ ủng hộ shop lần sauu,1
"Áo mỏng tuy nhiên mua để trải nghiệm với giá đó thì không đòi hỏi gì nhiều , fom áo đẹp . Mình 1m57 42kg trùm mông nha . Áo hơi mỏng đặc biệt áo trắng nhìn thấy đc đồ bên trong nên mọi người cân nhắc nha",0
"Lên form khá đẹp, chất vải mềm mại, dày dặn lắm nhé. Sản phẩm OK so với giá, shop giao nhanh, nhiệt tình",1
M.n đừng mua o shop nay nua,0
Chất liệu: vai xài,0
Áo hợp với giá tiền,1
"Màu sắc: đenĐúng với mô tả: m75,70 kg mặc đẹp lắm nhaChất ok lắm nha mọi người, nên mua về tết mặc đi chơi nhé",1
Áo không giống với hình chụp,0
Hơi mỏng,0
"Đóng gói đẹp, thời gian giao hàng nhanhh, shop khá nhiệt tình, nói chug là chim ưng r.",1
Áo đẹp nhưng hơi ngắn và nhỏ hơn cái sọc đen trắng,0
"Chất liệu: chuẩnMàu sắc: trắngĐúng với mô tả: đúng thơm đẹpĐẹp quá, thơm lắm okk",1
Màu sắc: NâuĐúng với mô tả: Như hìnhChất liệu: Vải kaki,0
Màu sắc: ddenChất liệu: thunĐúng với mô tả: OKÁo đẹp có lần sao sẽ ủng hộ shop tiếp chất liệu vãi cx OK,1
"vải hơi nóng nha, nhưng tiền thì hơi bị hợp lý, nênn mua tăng thêm 1 size nè, in hình đẹp",1
Quan bi thư loại vải xấu k giong hinh,0
"Màu sắc: xanhMình đặt 2 cái để mặc cặp với ngiu mình, ban đầu mình háo hức nghĩ rằng sẽ có 1 chiếc hộp được đóng gói hoàn chỉnh vuông vắn, nhưng khi nhận được thì hộp đã bị móp méo và mất hình dạng. Tuy nhiên, áo và chất vải đều ok, dày dặn và đúng mẫu áo. Nếu có tặng thêm hộp thì hy vọng shop sẽ có khâu vận chuyển cẩn thận, và khi tới tay khách hàng hộp đựng vẫn còn nguyên vẹn thì khách hàng sẽ cảm thấy thích thú hơn.",1
Màu sắc: beÁo mỏng với giá tiền vậy thì cũng tạp ok ạ,1
Ok hợp giá tiền nên mua nhưng vải màu chưa được vừa ý,0
Màu sắc: đẹpĐúng với mô tả: đúngChất liệu: okCảm ơn shop nó rất đúng với lý tưởng của em. Em rất cần áo mát như vậy,1
"Màu sắc: xámChất liệu: vảiMình m55 bận có hơi dài xíu, có thể lên lai nếu bạn muốn mình thì mặc vậy phù hợp lắm :))",1
"Sản phẩm và chất liệu thì không phải chê nhưng riêng có mầu thì ko đúng với những gì mình đặt hàng, cùng là màu xanh nhưng gửi mầu xanh lè xanh lẹt ko ag",0
Vải thô cứng,0
Lúc yêu cầu trả hàng thì nói ngang nói ngược,0
"Đúng với mô tả: đúngChất liệu: nỉMàu sắc: ghiQuần tạm ổn đóng gói hoie thô giao hành ổn
Mày tạm đc",1
Áo rất đẹp <3,1
sản phẩm chỉ có 5 vs 6 viên thật thôi còn lại là gỗ bình thường,0
"Đúng với mô tả: màu sắc đẹpChất liệu: đúng chất nỉ, mềmĐóng gói phù hợp, giao hàng nhanh, kích thước đúng và hợp thời trang. Giá cả phải chăng và chất lượng làm hài lòng",1
"Màu sắc: trắng đenChất liệu: vải kateForm dáng đúng hình, mặc lên cũng đẹp lắm vải dày dặn. Tuy nhiên có 1 vấn đề, màu in lên vải ko đều chỗ đậm chỗ nhạt giống như bị mặc lâu bị phai màu",1
Chất liệu: cottonMàu sắc: trắngĐúng với mô tả: sai tè le,0
Chất liệu: đượcMàu sắc: đenSản phẩm khá oke giao hàng nhanh chỉ 2-3 ngày sau là đã tới giá cả hợp lí rất đáng mua nhé mn,1
"Shop giao hàng 2 áo giống nhau mà một áo thì vừa 1 áo thì nhỏ xíu xìu xiu,rất nhỏ luôn, 2 áo giống mà size áo khác nhau không hiểu sao luôn, ib thì shop kh thèm trả lời",0
Rộng quá bảng size ghi kh rõ mấy,0
Mik mua mik bận mà nhỏ quá thành ra em mik bận vừa y.. -.- nó m6 có 47kg mà nó bận vừa y đẹp lun :))) bigsize dữ ch bùn 1 chút bù lại nó bận đẹp nên thôi,1
Đúng với mô tả: okMàu sắc: okChất liệu: rất nóngKhông nên mua nếu bạn ở chỗ thời tiết nắng nóng vì quần lót lông bên trong nên rất nóng,0
"Shop lừa quần size L dán XL vào giao, vải mỏng không nên mua",0
áo mặc rất ngứa và rất nhiều lông dính lên áo trong,0
Tôi chọn mài khác tại sao lại hai mài giống nhau,0
Hỏi thì bảo k biết nhận đc hay chưa,0
Màu sắc: xámĐường may kh tốt lắm hơi lỏng lẽo và bị bung chỉ🥹,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn vừa ý hàng đẹp hơn hình,1
"Chất liệu: đũi tháiMàu sắc: đenĐúng với mô tả: fom đẹpLần đầu mua hàng bên shop mà quá ok. Fom rất đẹp, chất liệu đũi mặt ko dày ko mỏng rất hợp thời tiết ở sg. Ship nhanh nữa nên cho 5 sao. Sẽ ủng hộ shop những lần tiếp theo.",1
Màu sắc: đenChất liệu: vảiĐúng với mô tả: đặt sọc trắng shop lại gửi sọc đen,1
Chất liệu: tốtMàu sắc: đẹpĐúng với mô tả: đúngShop giao nhanh áo đúng như hình ít có chỉ thừa đóng góp cẩn thận mọi người nên mua nha,1
Bán hàng 1kiu ship hang 1kiu vậy à,0
Tuy nhiên mẫu áo 1 kiểu nhưng khi nhận được áo thì quá dài,0
"Sz S mà to wa, m 43kg mặc rộng lắm, cái này fai cho ng từ 50kg trở lên thì dc",0
Size m ve rất dài và chỉ 2 cúc,0
Chữ in nhỏ,0
Hàng đóng gói cẩn thận. Giao nhanh. Vải thì so với giá ok. Nhưng bị trừ 1 sao do giao nhầm mẫu.,1
shop làm ăn cẩu thả .áo lỗi cũng đem giao cho khách .tôi yêu cầu trả hàng hoàn tiền vậy mà shop khiếu nai tôi .thật là nực cười .tôi có bằng chứng áo lỗi mới yêu cầu trả hàng .rất rất lâu tôi mới nhận được giải quyết của Shopee nhưng dù sao thì tôi cũng được shopee bảo vệ .Cám ơn Shopee,0
"Chất áo dày, nhưng màu giao sai
Mình đặt đen giao xanh đen",0
Đúng với mô tả: đúngChất liệu: ko co giãnMàu sắc: đenCũng đẹp nhma lưng hơi nhỏ….nói chung vừa nhma size hơi nhỏ nên mng cân nhắc,0
Chất lượng sản phẩm rất kém,0
"Quần phù hợp với giá tiền , hơi mỏng 1 chút
Video mang tính chất minh hoạ",1
"Chất liệu: vải hơi thôMàu sắc: trắngÁo không giống hình nha mọi người,cái bản tay thô với to cứng cả vai nữa nha mọi người nên cân nhắc khi mua 1m50 46kg mua size m rộng",0
"Quần đẹp giống mô tả
Mặc thoải mái thoáng mát
Giao hàng nhanh
Đóng gói cẩn thận",1
Áo bi loi nhiu quá. Đường chi may bi lỏng bung hết tron.,0
Mua ở đây 1c mà dùng thành cùi nhất nhà. ko nên mua,0
Vận chuyển chậm.Bị dính bẩn làm xấu cặp,0
Mình mua về để tặng mà khăn có vết bẩn như thế này :(((,0
Chất liệu: đúng với mô tả của shopĐã mua 2 lần đều ưng ý. Hên săn được deal giảm giá thêm nên rất vui. Tks shop,1
"Màu sắc: đenChất liệu: vảiĐúng với mô tả: 70%Vải mỏng, chọn đúng size những khá rộng",1
Chất liệu: dạ lenMàu sắc: đenChất liệu xấu lắm. Mua về giờ ko dám mặc tử. Ko khác gì cái giẻ lau mà sao bán chạy thế nhỉ. Hay ko ko hợp với chất liệu này nên vậy,0
"Sản phẩm tốt, rất đáng tiền. Áo thoáng mát. Đúng như hình. Mặc lên form rất đẹp ạ. Đường chỉ khá chắc chắn. Shop tư vấn nhiệt tình, dễ thưong. Cảm ơn shop. Sẽ ủng hộ dài dài ạ.",1
Nhưng shop tư vấn mình mặc xl bị rộng quá,0
"Tiền nào của đó thôi mn, áo cx đẹp nhưng mà phần cổ áo may ko đều và bị lệch",1
"Đồ đẹp, giá cả phải chẳng
Chồng mình rất thích 
Sẽ tiếp tục ủng hộ shop",1
"Hàng k giống trên ảnh 
Áo k có decanl dán mà lại có mảng to ở dưới",0
Chất lượng sản phẩm rất kém giao k dung mau,0
Đúng với mô tả: chất lượngMàu sắc: đenChất liệu: thun dàyGiao hàng nhanh hình in chắc chắn k chỉ thừa nhìu dày dặn đáng đồng tiền,1
Mình mua 2 chai về tàng trữ dần vì loại này vừa tẩy sạch vừa không dễ gây mụn như dầu tẩy trang,1
Lần đầu dám mua quần tây trên mạng và kết quả làm mình rất hài lòng . Giá rẻ mà hàng lại quá ưng ý,1
Tiền nào của nấy nói chung tạm ổn. Nhưng mà trả tiền ship mà phải tự đi lấy thì ko đc . Áo in lỗi chữ unique,0
Quần mặc được không biết nói gì đánh giá để lấy xu hoi à mà e cao 1m62 mặc thấy cũng đẹp,1
"Huhu, bắt đền shop nha, gửi cho tui cái nút để gắn vào",0
Chất liệu: vảiMàu sắc: đenĐúng với mô tả: đẹpVải đẹp phom hơi nhỏ mọi người nên mua nha anh giao hàng thân thiện lần sau sẽ quay lại mua,1
"Mua lần 2 rồi. Lần 1 màu xanh chim ưng lém 
Chất vải okela lắm nha, lười ủi cũng oke lunnn
Phải chi có size XS cho nữ thì tốt. Mà mình đam mê quá vẫn cố lấy S :)))",1
Sai hàng,0
Áo qá đẹp dày nx nhma có nhìu vết trắng bị dính lên và k tẩy và có 1 lỗ bị lũng trên áo nx nên cho shoo 4 sao thôi nhé,1
"Chất lượng in không đồng đều, áo mặc ổn mát mẻ, điểm trừ ở phần in ấn.",0
đóng gói kỹ giao hàng nhanh quần thì tạm ổn so với giá chỉ may kỹ chút là ok cho 5 sao,1
"m55 mặc size L vừa luôn,áo đẹp,ko có túi trong,sẽ ủng hộ tiếp.",1
Shop phục vụ rất tốt Rất đáng tiền,1
Chất liệu: đẹpMàu sắc: vàng nâuĐúng với mô tả: Sp về ko đúng màuSp giao nhanh nhưng hàng về màu lại ko giống như trong ảnh,1
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,1
Áo form nhỏ shop tư vấn k đúng may mà bán lại được mong shop lần sau tư vấn kĩ hơn,0
"Vải mỏng, xù.",0
"Chất liệu: thunMàu sắc: xámĐúng với mô tả: chuẩnBộ này quá ok luôn.ck m m58 58kg vừa in luôn.(vì bụng bự)quá rẻ so với chất lượng mọi ng nên mua nha.
Bộ này quá ok luôn.ck m m58 58kg vừa in luôn.quá rẻ so với chất lượng mọi ng nên mua nha.",1
Lần đầu tiên mua shoppe mà bị lừa như vậy,0
Màu sắc sặc sỡ không như hình,0
"Giao hàng lâu, vải cũng ok . Mà cái lưng quần i như may ngược z 😂😂",1
"Chất liệu: xấukhông giống ảnh tí nào, tốn mất 182k không, lần đầu mình mua hàng thậm tệ như thế, áo thì mỏng :)) chán",0
"Banh bị xì , bơm mãi ko căng",0
Đúng với mô tả: Sản phẩm chất lượng tốt đúng như mô tả. Shop chuẩn bị hàng nhanh và đầy đủ số lượng chủng loại. Giá cả rất hợp lý.,1
Chất liệu: vảiĐúng với mô tả: shopMàu sắc: xámđã nhận đuocj hàng giá cả họp lý cho shop năm sao toàn những anh em trưa vơ mình củng trưa vợ,1
"Chất vải bình thường, nhưng với giá tiền này ko đòi hỏi nhiều.",0
1 set luôn ạ :))),1
"Ko co giãn, bị sút chỉ nhiều",0
Bận quá k kiểm tra hnay mặc mới kiểm tra gấu quần bị rách. Shop cần xem lại nhé,0
"Áo xấu cổ ko giống mẫu😒 đvnnmb v Seltos rack màn hình rin trung tâm tự động kết nối wifi xem youtube nghe nhạc…
Nâng cấp nhẹ sub nakamichi + chép hezt 
Camera hành trình k10 gps + xem trực tiếp trên điện thoại",0
Xau qua xau,0
Keu gui 2 quan don mong mau den size L dem gui mau da size M k ai mac vua het lam an ky cuc qua,0
Áo chất hơi cứng,0
"Áo khôgn đẹp, giao hàng nhanh. Hôm nay mua gì ăn gì kdih con có được",1
Quần đểu vãi,0
"Áo chất quá chán, rất thất vọng
Vải như cái loại mười mấy nghìn ngoài chợ",0
"Áo giống hình, đóng gói cẩn thận, khá cute
Shop rep nhiệt tình, nếu ai đang phân vân sz thì ib cho shop sẽ đc tư vấn
Mình m55 43kg mặc sz M thấy ok 
Nhược điểm áo vải cứng, lên form tạm tạm thôi. Nói chung là nên mua nhé",1
Giặt máy xù hết vải luôn,1
"Đầm nhỏ , không rộng như tên gọi . tôi không thích lắm",0
"Sp bị lỗi , mình nói đổi trả thì shop ok, nhưng khi mình bấm hoàn trả shop k xac nhận , chat cũng k tl mình",0
Nhưng nhà hàng làm việc rất chán,0
"Son đánh hơi dính, màu đẹp, shop gói hàng cẩn thận",1
Chất lượng sản phẩm rất kém,0
Chất liệu: đúng mô tảMàu sắc: đenĐúng với mô tả: đúngÁo bị rụng lông nhiều.Mặc vào bị bám lên hết người,0
"áo đẹp , xứng đáng mua , chủ shop nhiệt tình , nhưng mà tuôi nghĩ là tui dẽ huông ok , pa ra pẻn",1
Đúng với mô tả: Vải có phần mỏng chútMàu sắc: ĐenShop tư vấn rất chuẩn. Quần mặc vừa có thể điều chỉnh độ ôm rất tốt. Diện lên cảm thấy vô cùng ưng ý. Giá thành tương xứng ở chất lượng vậy là oke rùi. Sẽ ủng hộ shop ở tương lai 😁,1
"Áo khoác đẹp miễn chê luôn, chất liệu xịn xò, mặc thoải mái lắm, không có gì để chê, tặng shop 10 điểm nha",1
"Đúng với mô tả: đúngMàu sắc: trắngChất liệu: vảiCx tạm 
Nhưng mà bị mất chữ rồi á
Giá rẻ mà chất nhận thôi",1
Chất liệu: lụaMàu sắc: trắng đenĐúng với mô tả: saiđặt size L nhưng giao sizeM đo thì ra số đo số size M. đặt 2c mà áo trắng to hơn áo đen. vải cũng mỏng còn dơ nữa làm ăn phát chán,0
Đúng với mô tả: okeMàu sắc: dsungs mẫu mãChất liệu: mátgiao hàng nhanh chất liệu đẹp mặc mát để mua thêm mấy cái nữa cảm ơn shop,1
Vãi hơi mỏng,0
Chất liệu: đũi trơn mượtMàu sắc: đenChất mỏng nhẹ trơn ko xù rất ưng ý nha shop phù hợp với giá tiền ok.một điều đừng  nhắn tin  nhắc nhở giao hàng phiền,1
"Chỉ với 66k thì chất lương và fom dáng này là quá oke , chất vải tạm ổn nhưng fom dáng và đường gân tạo nên fom dáng thì cho 10/10 
Nói cung với chất lượng này thì cái giá như vậy xứng đang múc",1
"Giao hành nhanh
Áo rẻ nên mình cũng không mong đợi gì nhiều
Giao đúng sản phẩm",0
Màu trắng chất vải hơi mỏng,0
Phí tiền,0
"Đúng với mô tả: quá okThề nuôn áo đẹp mà rẻ vãi ò, hihi mặc đi chơi bị thấy đẹp trai quá 😎  cảm ơn ad, sẽ sớm quay lại mua thêm hehe",1
Áo đẹp,0
Bên dài bên ngắn,0
Đúng với mô tả: đúngMàu sắc: xanh thanChất liệu: sờ mát tay lắmQuá rẻ đẹp nữa ạ hii mong là c vừa sẻ ủng hộ lần sau 🥰🥰 shop còn tặng móc nưa hii yêu,1
"Y hình, đẹp",1
"Áo đẹp lắm ạ. Mình mua được 2 cái với giá siêu hời luôn. Shop có bỏ thêm giấy thơm nữa. Nên mua ạ, lần sau sẽ đặt tiếp",1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
"Chất liệu tốt
Đúng với mô tả
Màu sắc đẹp đúng ok lắm nha tuyệt vời luôn",1
Vải đẹp lắm shop 💚,1
Sẽ còn ủng hộ shop tiếp hehehe,1
Chất lượng sản phẩm tuyệt vời,1
"Chất liệu: umiMàu sắc: đen kẻ trắngĐúng với mô tả: khôngQuần chỉ phù hợp với người mảnh khảnh, ko hợp người cao to.",0
"Đúng với mô tả: dngChất liệu: vaiMàu sắc: xam denlần 2 mau vẫn ưng như lần đầu, nhưng midnh đặt 2 quần cùng sz mà cái đen to hơn hẳn @@",1
"Màu sắc: BeChất liệu: NỉĐúng với mô tả: ChuẩnQuần mặc thích nha. Nhưng sẽ thích hợp mặc mùa thu hoặc nơi nào không khí se lạnh 1 chút vì bên trong quần là lớp bông mỏng.
Bạn nào thích mặc k nóng thì chọn loại vải chân cua ok hơn nha",1
"3 bộ 3 màu , giống hình shop đăng, chất liệu nhẹ , co giãn thoải mái, ck mih mặc vừa theo sz vs cân nặng, màu sắc trẻ trung, ok na",1
Kiểu thả viên vào bình chứa nó cứ ra hết dịch màu xanh,0
"Áo chất rất đẹp , mình 1m7 mặc còn qua mông , quần chất rất mát , sẽ ủng hộ shop …",1
"Hình ảnh chỉ mang tính chất nhận xu , giao hàng nhanh . Áo to và bên trong có lông . Nhưng  có điều lông áo hay rụng quá 🥲",1
Màu sắc: trắngĐúng với mô tả: đúngChất liệu: tốtHơi rộng một chút nhưng đẹp lm nha🥰,1
Hang đẹp ok,1
Mua XL mà gửi toàn là L,0
"Nói chung hợp với giá tiền, nhưng vải nóng lắm nha các bạn hicc",0
"Theo cảm nhận cá nhân thì chất lượng tốt so với giá tiền, màu sắc đẹp,sẽ ủng hộ tiếp shop!",1
Đúng với mô tả: đúngChất liệu: nỉ bôngMàu sắc: xámMn nên nâng lên 1 size chớ mình size L hơi hơi cấn nch sản phẩm ok tốt mn nên mua thử,1
"Đúng với mô tả: 9.00Chất liệu: lụaMàu sắc: whiteSản phẩm tốt, phù hợp giá tiền,cũng rất đáng để mọi người mua và sử dụng.Sẽ ủng hộ shop khi có nhu cầu mua lại.Cảm ơn.",1
Vạt Áo ko bằng nhau,0
Đúng với mô tả: ko đúng áo quá toMàu sắc: đenChất liệu: cũng được,1
Thất vọng,0
K nhu mong đợi...k nghĩ form lớn như vậy.,0
Thái độ lại khách hàng khi ib hỏi,0
size 38 shop giao size 34 nhỏ xíu sao mặc được,0
"Giao hàng thành công, sản phẩm đúng mẫu mã ,màu sắc, kiểu dáng, size. Hàng giao đến nhanh và đúng thời gian quy định",1
Perfect lun,1
Shop quyên kẹp của mình về ko làm nào mở được mà ăn,0
"Màu sắc: xanhĐúng với mô tả: 100%Chất liệu: cottonÊ thề lun đặt hàng shop nhiệt tình lắm lun
Hàng chất lượng hơn mong đợi
Điểm khác biệt và thích nhất ở brand này là cổ không bị quá nhỏ và bó sát cổ như các brand khác .thường cổ các brand mặc cổ rất bó sát nên là khiến dìm người mình rất nhiều đối với chiếc áo này thì không ai cũng nên mua ó đẹp mê lun
Giao hàng có 2 hôm thôi à",1
"Hàng giao nhanh, bomber khá mỏng và nhẹ, vải xịn, mặt trong là vải dù, không chỉ thừa, chữ thêu chắc chắn, mình 1m54 48kg mặc size L vừa chạm mông",1
đường sọc chưa đẹp,0
Áo dày nên mặc rất ấm 😍 vải cũng rất đẹp💕 Chất lượng sản phẩm tuyệt vời,1
"Quần với giá này rất ổn,chất liệu được mặc thoải mái thể thao j",1
"Chất liệu: kakiMàu sắc: trắng, đenĐúng với mô tả: đúngQuần đẹp, lên form xinh. Tui m50 mặc size M ok nha, ai hơi chubby xíu cứ chọn size ưu tiên chiều dài nha, k sợ chật tại quần lưng thun á. Hồi đặt size hơi lớn shop vẫn sẵn sàng đổi",1
"Chất liệu: vai dày dặnĐúng với mô tả: ổnMàu sắc: đenChất liệu vải dày dặn, ổn chưa thử nên ch biết lên dáng ntn",1
"lần đầu mua hàng trên shoppee mua được cái áo vừa rẻ vừa đẹp đúng ý mình luôn , giao hàng siêu nhanh đặt hôm trước hôm sau có ,shop uy tín lần sau sẽ ủng hộ dài dài mình cao 1m75 70kg size xl nhé",1
Shop bảo là có thể đổi khi không vừa size bây giờ nhạn đc hàng thì bảo là không đổi đc,0
